prime_days,loot_collected,day_stream_hr,evennig_stream_hr,night_stream_hr,bits_donated,cs_contacts,churn,prime_student,used_sub,day_sessions,evennig_sessions,night_sessions,follows
8.6,0,29.64,57.02,33.28,7,2,0,0,0,8,10,16,2
12.2,0,23.86,44.78,42.38,9,2,0,0,0,10,11,13,2
15.6,3,38.46,39.98,48.84,15,1,0,0,1,14,12,12,4
12.7,0,49.04,43.44,48.62,14,0,1,0,0,10,10,13,3
13,0,43.24,72.74,25.34,17,5,1,1,0,11,9,13,1
15.8,0,34.48,51.32,47.06,0,2,0,0,0,12,7,11,0
14.5,3,35.06,30.66,46.72,12,1,0,1,1,11,12,9,2
9,3,33.8,37.76,42.66,14,0,1,1,1,11,11,8,2
12.7,3,0.52,50.8,48.54,10,3,0,0,1,12,11,16,3
10.9,0,36.82,42.34,48.6,10,1,0,0,0,15,11,12,1
8.8,0,36.38,30.3,28.6,8,1,0,0,0,9,9,10,2
10.1,1,32.02,42,27.82,11,0,0,0,1,12,13,7,5
17.1,0,37.96,34.74,51.42,11,0,0,0,0,13,9,9,1
2.1,0,44.64,43.3,42.94,13,1,0,0,0,15,12,12,1
14.5,4,43.2,45.02,46.94,11,2,0,0,1,10,13,11,1
9,0,39.7,53.32,48.66,8,2,0,0,0,13,10,8,4
3.3,0,31.9,39.08,20.48,8,1,0,0,0,12,12,9,4
6.1,4,21,36.12,34.82,11,2,1,0,1,8,10,12,1
10.7,0,40.9,32.48,31,14,3,0,0,0,11,11,11,1
14.7,0,54.8,46.36,56.72,7,0,1,0,0,10,9,9,1
11.7,0,31.74,36.34,35.46,8,2,0,0,0,9,10,7,5
9.5,0,45.98,40.48,34.28,15,1,0,0,0,12,11,11,3
18.6,0,27.56,37.54,29.28,9,1,0,0,0,10,12,9,3
12.8,0,35.88,54.08,38.2,8,0,0,0,0,10,10,9,2
5.5,4,27.86,35.66,49.3,9,3,0,0,1,11,12,11,1
13.4,0,1.56,34.28,37.3,13,2,0,0,0,9,10,8,1
9.6,3,36.62,29.48,70.04,12,1,0,0,1,9,9,11,4
10.7,0,41.38,52.48,29.86,11,0,0,0,0,8,12,7,2
12.3,0,28,30.74,10.02,13,2,0,0,0,11,11,9,1
3.5,0,35.84,56.66,57.08,6,2,0,0,0,6,11,9,4
7.4,0,35.48,48.06,47.46,12,0,0,0,0,14,11,14,2
13,0,23.12,33.56,28.36,13,1,0,0,0,13,11,13,5
13.7,0,47.46,35.34,52.68,15,0,1,1,0,11,9,9,2
8.8,0,36.3,37.4,44.06,11,1,0,0,0,12,12,10,4
8,0,10.3,32.8,33.88,10,3,0,0,0,9,10,8,2
11.6,2,31.14,37.08,38.54,9,3,0,0,1,11,12,12,1
12.3,3,49,53,47.94,15,2,0,0,1,9,11,11,2
12,0,26.34,32.62,40.22,11,1,0,0,0,10,11,12,2
14.6,0,22.22,62.68,43.14,11,1,0,1,0,13,10,9,3
10.6,1,17.7,64.96,15.98,9,3,0,0,1,10,11,9,2
12.1,5,23.2,30.02,49.36,12,1,0,0,1,9,12,10,1
13.7,0,31.1,26.62,50.62,10,1,0,0,0,9,10,8,1
8.4,3,21.3,45.14,37.72,6,2,0,0,1,7,11,7,2
6.7,4,35.04,39.84,43.96,14,1,0,0,1,7,8,10,3
16.1,0,30.94,35.56,34.58,6,4,1,0,0,9,13,9,1
13.4,4,49.44,45.1,37.26,7,2,1,0,1,11,14,8,3
6.2,4,43.68,47.34,38.44,14,0,1,1,1,10,14,14,2
12,3,45.5,46.98,33.28,9,1,0,0,1,9,8,13,7
13,3,37,49.9,31.56,8,0,0,0,1,12,15,11,4
2,0,37.36,50.68,54.62,13,2,0,0,0,9,6,11,3
6.8,0,31.76,42.36,39.62,11,1,0,0,0,12,11,11,2
11.2,0,41.74,42.56,35.62,9,0,0,0,0,15,11,10,2
7.7,0,37.18,42.4,56.46,12,3,0,0,0,10,10,9,2
10.9,0,44.5,33.94,52.86,9,2,0,0,0,8,8,10,2
10.8,0,40.22,34.14,47.48,12,3,0,0,0,11,9,12,2
7.9,2,33.58,48.74,42.38,10,1,0,0,1,12,10,12,1
11.9,0,47.82,48.7,46.18,11,3,1,0,0,9,8,10,2
3.8,0,35.14,42.36,27.58,10,5,1,0,0,11,10,11,2
10.9,3,22.24,52.7,44.94,9,6,1,0,1,9,10,13,3
7.8,0,17.54,42.96,40.26,11,1,0,0,0,8,6,15,3
13.4,0,48.82,49.38,40,8,0,0,0,0,10,12,14,1
4.7,3,33,25.46,56.88,8,2,0,0,1,9,12,10,2
5.9,3,25.48,20.66,32.84,10,0,0,0,1,11,10,8,2
15.1,0,38.96,58.54,44.92,6,0,0,0,0,11,11,9,2
12.9,0,10.94,51.22,35.32,12,1,0,0,0,14,11,14,2
10.7,3,56.68,44.82,48.26,15,2,0,0,1,11,16,7,4
13.7,0,51.6,49.3,34.64,11,0,1,1,0,12,12,10,2
7.6,0,18.1,42.34,38.98,10,1,0,0,0,15,8,8,1
2.4,0,47.12,23.18,37.08,17,0,0,0,0,14,13,14,1
16.9,0,28.5,46.28,26.24,10,2,0,0,0,9,11,7,2
3,0,10.8,35.86,49.44,11,1,0,0,0,7,10,11,4
7,0,42.96,26.2,43.38,10,3,0,0,0,9,12,11,2
5.2,0,50.28,39.32,38.4,11,0,1,1,0,12,8,6,1
0.3,0,27.8,50.14,57.24,7,4,0,0,0,10,11,9,2
3.8,0,23.46,41.74,40.68,15,2,0,0,0,12,11,10,1
10.4,0,52.8,26.44,35.54,11,3,0,0,0,11,8,10,4
2.7,0,16.52,40.8,44.84,10,1,0,0,0,11,10,13,2
16.6,3,35.16,50.72,25.7,12,1,0,1,1,13,8,8,3
1.3,0,44.08,42.24,51.86,14,2,0,0,0,10,8,12,4
5.2,0,43.4,30.46,26.86,12,2,0,0,0,11,9,11,2
11.4,3,25.8,58,35.42,12,1,0,0,1,8,11,11,3
15.6,0,30.1,30.58,43.18,4,1,0,0,0,11,12,9,2
9,5,38.66,52.66,42.88,12,0,0,0,1,7,9,10,2
6.2,0,37.9,20.76,36.12,11,2,0,0,0,13,10,11,3
8.2,4,27.56,47.1,53.62,11,2,0,0,1,10,13,7,3
5.2,0,25.86,28.54,51.66,13,3,0,0,0,8,11,9,2
14.6,0,23.12,42.72,43.68,11,1,0,0,0,8,10,8,3
12,3,44.38,50.94,50.1,8,2,0,0,1,12,9,12,3
13,0,52.74,37.3,39.06,19,1,1,0,0,12,11,10,3
9,0,12.26,38.88,28.62,12,1,0,0,0,10,10,8,5
14.7,0,36.76,32.94,22.2,11,1,0,1,0,12,11,9,2
15.9,0,33.48,28.76,28.02,11,0,1,0,0,7,8,12,2
7.4,3,30.82,39.06,55.34,14,4,0,0,1,13,15,9,1
13,0,50.4,34.04,41.84,6,0,0,0,0,11,11,7,3
15.5,0,32.62,58.34,19.28,12,0,0,1,0,10,11,12,2
8.7,0,39.66,37.4,26.7,17,2,0,0,0,8,9,10,2
8.1,0,64.94,47.28,37.52,14,0,1,0,0,5,9,8,3
9.9,0,25.66,43.06,28.74,15,2,0,0,0,8,12,14,5
13.1,0,37.58,40.1,40.52,11,2,0,0,0,11,11,13,6
8.9,0,25.84,42.82,42.98,11,5,1,0,0,8,7,10,2
12.3,0,25.1,25.78,50.38,7,4,1,1,0,11,10,13,3
13,3,51.44,44.86,40.8,13,1,0,0,1,11,13,12,2
9.9,0,24.92,29.28,33.88,11,1,0,0,0,9,7,10,3
3.6,0,35.02,43.38,48.74,10,1,0,0,0,15,7,15,2
8.7,0,24.86,34.68,51.26,8,3,0,0,0,10,11,11,3
13.9,0,54.32,31.2,27.26,12,2,0,0,0,13,14,11,5
18.9,0,43.98,28.66,26.12,12,1,0,0,0,8,12,7,4
9.6,4,36.66,40.28,35.48,11,3,0,0,1,12,9,9,8
11.2,0,20.22,42.88,35.9,11,2,0,0,0,12,7,12,3
7.5,0,40.66,45.78,44.44,15,1,0,0,0,7,10,12,2
17.8,4,35.08,38,27.74,11,2,0,0,1,9,7,10,2
11.2,0,53.2,42.92,61.24,15,2,1,0,0,10,10,10,1
10.8,5,34.32,27.22,36.68,11,0,0,0,1,11,8,11,4
10,0,15.74,45.12,30.08,14,0,0,0,0,10,11,11,4
12.1,2,42.38,43.02,47.7,10,0,0,0,1,11,12,11,1
11.6,0,12.74,39.16,42.02,10,1,0,0,0,11,10,9,3
16.1,0,34.68,42.74,28.3,12,1,0,0,0,10,8,7,2
1.9,0,47.54,41.42,36.44,5,0,0,1,0,10,13,10,2
10.4,0,45.18,32.56,54.42,11,1,0,0,0,13,11,9,2
11.9,4,34.6,41.88,46.22,13,0,0,1,1,11,10,10,2
12.5,0,44.98,28.76,39.78,8,0,0,0,0,11,9,11,1
15.6,0,47.54,36.3,37.14,8,1,0,0,0,13,10,16,2
10.9,0,27.4,43.4,36.42,10,2,0,0,0,13,12,9,3
9.5,0,28.5,35.22,37.92,9,2,0,0,0,11,11,9,2
9,0,28.48,25.24,54.84,5,1,0,0,0,13,12,8,2
10.5,3,29.4,39.46,53.48,9,2,0,0,1,12,5,10,2
10.1,0,44.06,37.72,55.68,11,1,0,0,0,13,11,10,2
9.5,0,29.84,52.14,40.2,9,1,0,0,0,10,12,12,1
12.3,0,40.88,27.5,45.2,10,0,0,0,0,9,12,10,2
16,0,43.36,41.46,45.72,6,1,0,0,0,8,12,12,1
14.1,3,61.6,49.56,30.58,8,1,0,0,1,13,13,11,2
8.7,0,11.6,13.5,37.18,12,0,0,0,0,13,12,14,2
8.1,0,34.64,47.24,48.04,12,2,0,0,0,8,10,9,3
7.5,2,42.06,48.36,43.14,14,4,0,0,1,9,9,11,2
12.6,3,11.78,61.1,31.78,13,0,0,0,1,13,9,8,3
2.8,0,47.36,33.42,56.04,10,3,0,0,0,11,9,12,2
15.3,0,45.78,32.14,40.62,13,0,0,0,0,11,14,11,1
9.7,4,18,55.26,37.04,9,2,1,0,1,9,12,11,3
11.5,0,29.34,21.24,39.54,12,2,0,0,0,13,8,11,2
9.5,0,47.46,30.8,47.4,12,1,0,0,0,9,7,11,3
1.7,0,32.56,45.92,66.54,14,0,1,1,0,12,10,10,2
10.5,2,37.38,51.26,66.94,9,1,0,0,1,12,10,11,1
12.1,0,17.22,51.96,29.6,10,2,0,0,0,10,12,8,5
12.5,0,42.46,43.08,37.36,12,2,0,0,0,9,13,8,1
12.4,0,30.2,24.12,30.56,10,2,0,0,0,10,12,9,1
3.5,0,31.72,26.08,45.96,7,2,0,0,0,7,10,8,3
13.4,0,59.2,45.28,49.36,13,0,1,0,0,10,12,10,5
12.3,4,42.46,50.3,41.74,7,3,0,0,1,8,8,9,1
12.4,0,46.88,35.86,57.1,11,3,0,0,0,7,12,12,3
13.3,0,35.36,37.5,39.36,7,2,0,0,0,10,10,9,2
18.5,2,31.46,51.54,38.08,10,0,0,0,1,13,10,11,3
0.1,3,29.32,34.56,34.76,10,1,0,0,1,7,7,12,1
10.7,0,52.1,20.48,25.94,10,1,0,0,0,11,11,15,3
9.1,2,29.22,55.48,27.54,7,1,0,0,1,10,11,10,2
17.8,0,24.9,28.24,53.64,12,2,1,1,0,14,8,12,1
12.3,0,41.88,47.48,47.84,10,1,0,0,0,5,12,10,6
17,0,57.14,33.5,52,9,1,1,0,0,5,15,10,2
13.5,0,38.18,32.28,46.38,9,1,0,0,0,5,11,10,1
8.5,0,28.88,52.92,37.08,10,1,0,0,0,9,11,10,2
13.4,5,41.76,26.58,27.34,12,2,0,0,1,13,11,11,2
14.8,4,15.52,41.4,51.14,11,1,0,0,1,15,6,12,1
9.3,0,54.22,47.48,29.08,9,1,1,0,0,11,14,11,3
13.8,0,48.16,28.9,25.14,12,0,0,0,0,11,10,10,1
15.9,0,22.96,38.52,51.8,13,0,0,0,0,10,11,11,3
10.3,4,27.76,28.4,36.76,12,1,0,0,1,8,11,8,4
15,3,41.96,31,50.3,8,0,0,0,1,12,8,12,3
3.7,0,26.98,49.68,47.24,15,3,0,0,0,10,13,12,1
3.3,0,32.8,30.62,24.76,7,0,0,1,0,10,11,11,2
5.5,0,49.1,38.54,28.34,10,1,0,0,0,13,6,9,2
13.4,4,16.06,39.98,34.16,17,0,0,0,1,10,13,12,2
10.7,0,18.14,41.5,33.88,6,2,0,0,0,9,11,10,3
8,4,38.06,51.32,42.98,4,1,0,0,1,12,8,15,2
7.8,0,21.72,41.98,44.52,8,1,1,0,0,11,13,12,3
8.5,2,17.96,46.64,33.14,10,4,1,0,1,9,8,12,4
6.1,2,50.48,37.56,51.92,10,2,0,0,1,11,7,14,2
9.7,4,36.68,53.82,40.7,7,5,0,0,1,10,12,4,2
13.6,0,36.68,28.38,40.08,11,2,0,1,0,11,12,13,5
13.5,0,31.04,27.18,36.92,4,3,0,0,0,10,9,9,5
8.7,2,33.16,37.38,49.94,0,1,0,0,1,13,9,8,0
16.5,0,41.88,54.76,30.04,13,0,0,0,0,7,9,9,1
14.8,0,55.86,40.32,56.16,8,2,1,0,0,11,9,10,1
9.9,0,34.82,19.82,42.32,8,2,0,0,0,11,12,13,1
12.3,0,35.14,36.92,31.38,10,2,0,0,0,8,10,10,1
12.7,0,51.3,44.42,31.34,13,1,0,1,0,9,11,13,2
15.1,0,34.04,37.5,23.9,5,0,0,0,0,9,9,10,2
18.5,0,27.92,50.04,31.62,11,1,0,0,0,10,12,8,2
6.5,4,41.76,28.42,42.92,13,4,0,0,1,12,11,9,2
5.8,0,42.02,49.78,31.72,15,4,0,0,0,13,11,9,1
10.4,0,22.72,31.72,37.54,11,2,0,0,0,9,10,9,3
4.4,0,40.52,32.6,53.62,9,0,0,0,0,9,10,16,2
5.8,0,34.88,53.16,36.48,0,4,0,0,0,12,13,9,0
10.8,0,42.12,32.84,40.28,10,0,0,0,0,12,11,7,3
13.2,0,24.3,50.6,39.14,11,1,0,0,0,9,13,12,2
8,0,25.56,36.32,39.46,16,2,0,0,0,7,12,7,1
16.2,0,27.04,48.4,49.38,11,2,0,0,0,10,11,10,1
11,0,19.88,55,42.42,17,2,0,0,0,7,9,10,2
9.6,0,55.38,49.38,50.88,11,1,1,0,0,11,10,11,2
16.8,0,32.68,48.02,32.8,12,2,1,0,0,14,9,15,1
7.2,0,57.48,47.06,58.42,5,4,1,0,0,12,13,12,2
12.5,3,24.1,45.56,31.7,11,1,0,0,1,11,12,10,2
17,0,36.82,40.98,44.86,10,2,0,0,0,11,7,14,2
7.1,0,37,46.5,38.22,15,3,0,0,0,9,13,9,2
12.4,0,32.18,28.84,24.08,13,1,0,0,0,11,16,10,6
6.8,0,41.52,50.32,38.32,11,2,0,0,0,7,13,10,3
9.7,0,41.84,0,35.08,12,1,0,0,0,14,0,10,3
9.8,0,31.68,61.32,28.84,3,1,0,1,0,8,7,10,2
2.4,0,29.8,26.2,47.72,9,2,1,0,0,8,9,7,2
13.6,0,40.9,41.76,44.8,10,0,0,0,0,7,10,12,1
4.4,0,57.76,35.18,43.08,10,0,1,0,0,9,9,11,1
9.6,4,21.72,41.28,25.26,14,0,0,0,1,9,16,12,2
3.1,0,19.5,52.08,17.74,7,1,0,0,0,13,8,10,3
7.2,0,33.3,52.2,52.54,14,0,0,0,0,11,11,9,3
2.4,0,31.24,18,41.02,8,1,0,0,0,11,11,12,3
11.2,4,45.04,51.36,49.94,12,4,0,0,1,9,12,9,1
11.7,0,57.48,51.92,30.64,10,1,1,1,0,12,9,9,2
13.7,2,35.06,48.26,42.28,8,0,0,0,1,10,15,11,1
13.6,0,20.42,43.9,14.74,10,0,0,0,0,8,10,10,3
9.5,0,31.58,51.92,46,14,0,0,0,0,11,9,12,1
8.2,2,29.3,49.28,39.8,5,1,0,0,1,8,7,12,2
14.5,0,49.16,57.34,48.14,9,1,1,0,0,12,10,12,7
5.6,0,35.54,43.12,47.34,11,1,0,1,0,12,11,7,3
15.5,0,50.16,30.5,29.62,10,2,0,1,0,15,11,11,3
13.3,0,23.56,39.84,48.82,12,0,1,0,0,10,11,12,2
5.3,0,23.94,37.94,51.24,13,2,0,0,0,12,9,11,4
12.3,0,48.44,45.22,53.72,9,5,1,0,0,9,11,13,2
13.6,0,32.68,49.86,49.94,10,7,0,0,0,9,12,9,2
5.7,0,32.2,41.6,41.62,9,3,0,0,0,12,14,9,2
6.2,0,25.74,33.9,38.72,11,1,0,0,0,12,11,10,3
11.2,0,16.32,53.62,28.16,9,1,0,0,0,10,12,8,9
5.5,2,41.54,39.94,43.3,8,1,0,0,1,10,12,11,1
9.5,0,25.72,43.24,51.06,7,6,1,0,0,12,9,10,1
12.5,0,46.66,41.96,42.12,10,1,0,0,0,7,10,11,2
0.1,0,36.42,26.98,30.46,10,5,1,0,0,11,11,8,2
9.8,4,33.6,32.64,34.54,8,6,1,0,1,9,13,12,1
10.5,0,50.32,35.02,36.88,6,1,0,0,0,9,11,12,3
11.3,3,36.76,36.68,47,12,0,0,0,1,11,13,6,4
9.9,0,51.28,42.9,46.74,8,3,1,0,0,5,11,8,1
10.3,0,36.04,19.54,36.34,9,1,0,0,0,14,9,14,2
17.7,0,45.56,32.36,43.4,8,1,0,0,0,9,10,11,3
14.9,2,29.56,55.36,29.98,11,0,0,0,1,14,10,11,3
16,0,46.98,54.16,43.86,14,1,1,0,0,14,14,11,1
11.6,0,22.18,42.68,37.24,8,2,0,0,0,6,9,12,1
9,3,24.9,46.34,44.44,7,1,0,0,1,10,9,11,6
14.8,0,46.7,37.54,24.46,10,0,1,1,0,9,8,10,1
14.7,4,39.46,28.22,42.42,11,2,1,0,1,14,10,9,2
9.5,0,11.64,40.42,42.1,11,0,0,0,0,10,13,10,3
20.1,0,42.54,45.04,39.02,7,1,0,0,0,8,9,10,3
8,0,30.3,26.34,47.06,12,0,0,0,0,9,8,14,2
12.2,0,29.26,43.74,47.2,12,1,0,1,0,12,10,10,3
13.2,0,39.02,29.76,44.9,7,0,0,0,0,10,10,12,1
8.3,0,41.78,42.96,49.58,13,1,0,0,0,8,10,11,3
9.9,0,27.14,41.68,41.8,9,7,1,0,0,11,11,10,2
8.4,0,45.18,55.12,40.28,15,3,1,0,0,9,11,11,2
4.6,0,24.44,33.44,38.96,10,1,0,0,0,7,7,10,3
8.7,0,30.66,44.9,54.68,9,2,0,0,0,11,12,16,3
15,0,42.8,38.48,48.52,8,1,0,0,0,12,9,10,2
7.3,0,38.96,33.44,20.06,11,1,0,0,0,12,9,7,3
0.7,0,41.34,56.22,31.7,11,3,0,0,0,9,9,8,3
8.9,2,37.6,30.26,40.38,11,2,0,0,1,11,11,14,2
13.1,0,24.46,23.76,29.58,14,3,1,1,0,9,10,10,2
10.5,0,51.86,35.04,44.48,12,3,0,0,0,10,10,4,3
10.8,0,23.02,42.26,27.22,14,2,1,1,0,12,7,9,2
4.7,3,34.58,27.52,40.76,9,1,0,0,1,11,10,11,3
10.1,0,31.28,26.08,41.46,8,1,0,1,0,12,12,11,3
18.2,3,25.62,28.68,38.2,12,1,0,0,1,11,13,10,2
16.1,0,39.32,34.04,38.86,13,1,0,0,0,8,8,8,2
12.8,0,45.58,60.52,38.3,6,1,1,0,0,13,8,9,4
6.9,4,38.98,38.32,30.6,14,2,0,0,1,7,9,13,1
11.3,4,8.98,26.84,33.68,14,1,0,0,1,7,9,12,2
8.7,3,52.56,43.16,30.96,8,0,0,0,1,12,13,9,1
7.1,0,42.24,50.54,45.16,13,0,0,0,0,7,13,11,2
7.6,0,40.8,45.02,48.06,10,1,0,0,0,7,11,9,3
8.7,0,44.64,25.5,57.86,15,3,0,0,0,11,9,9,2
11.7,0,23.8,37.5,37.86,12,1,0,0,0,9,11,10,2
17.7,0,53.22,45.04,44.94,9,3,1,0,0,10,8,6,4
9.5,0,26.88,30.48,47.3,10,1,0,0,0,11,10,8,2
7.6,0,34.22,51.44,18.32,17,1,0,0,0,8,9,10,2
6.6,0,34.1,50.86,39.46,11,2,0,0,0,11,8,14,1
11,0,35.7,29.38,43.42,10,1,0,0,0,13,15,11,4
20.4,0,41.04,30.96,38.28,15,3,0,0,0,15,10,8,3
3.2,4,46.56,36.7,41.36,13,0,0,0,1,10,12,12,1
13.3,4,47.98,50.76,25.74,7,5,0,0,1,11,8,9,2
18.5,0,11.12,57.74,22.24,13,2,0,0,0,10,9,11,2
10.3,4,30.7,48.38,48.94,11,1,0,0,1,8,11,11,2
9.1,0,21.96,37.92,41.34,12,1,0,0,0,10,11,9,2
13.1,0,39.22,37.1,50,6,2,0,0,0,9,9,14,3
15.3,0,33.36,28.7,42.14,12,0,0,0,0,13,13,13,2
13.2,3,22.64,53.98,45.82,8,2,0,0,1,10,11,9,4
14.8,0,40.6,30.18,49.1,15,1,0,0,0,10,13,14,5
14.1,0,48.56,46.82,42.3,6,5,0,0,0,9,8,11,2
10.5,0,31.3,28.04,45.48,13,2,0,0,0,11,14,12,1
16.9,0,53.34,31.64,57.54,14,3,1,0,0,11,9,12,2
12.7,3,36.4,43.22,31.38,10,1,0,0,1,8,9,9,2
5.7,0,17.18,38.78,46.3,11,0,0,0,0,10,13,10,1
12.3,4,29.32,22.96,44.08,3,0,0,0,1,9,6,10,4
10.3,4,22.1,41.66,17.48,14,4,1,0,1,11,9,8,1
10.1,0,23.72,39.92,10.66,12,1,0,0,0,9,10,7,3
12.3,3,39.52,16,24.16,16,2,0,0,1,11,9,9,6
7.8,4,42.06,38.44,49.22,11,6,0,0,1,12,9,10,2
10.1,3,44.06,57.16,40.6,10,4,0,0,1,10,8,12,3
12.9,0,30,46.48,52.24,13,1,0,0,0,10,11,13,3
6.7,4,32.34,41.52,41.14,10,0,0,0,1,12,12,12,2
3.7,0,38.28,33.48,43.3,14,3,0,0,0,12,10,12,3
6.4,0,29.34,29.66,47.72,13,3,0,1,0,9,10,7,2
17.3,0,21.88,20.26,33.46,8,1,0,0,0,11,12,11,4
13.5,0,28.82,49.96,42.28,14,1,0,0,0,12,7,9,2
7.5,5,49.78,34.16,20.9,12,1,0,0,1,10,11,10,4
8.8,0,17.14,44.32,38.12,12,4,1,0,0,12,7,8,2
11.2,0,42.96,41.94,32.88,10,3,0,0,0,12,11,10,3
11.3,0,31.78,48.56,49.56,7,0,0,0,0,14,11,10,2
12.1,3,22,28.3,47.46,7,2,0,0,1,10,8,9,2
7,0,30.56,36.72,30.36,11,1,0,0,0,15,11,8,1
9,0,29.12,39.42,58.9,11,0,0,0,0,11,14,9,2
3.9,0,18.66,39.92,41.24,7,0,0,0,0,9,12,11,2
14.2,0,43.36,37.56,27.62,9,0,0,0,0,14,11,11,1
17.6,0,40.38,30.94,32.88,9,1,0,0,0,11,8,8,1
10.5,0,29.28,45.02,46.02,9,1,0,0,0,9,8,12,1
5.7,0,54.54,44.98,35.64,11,2,1,0,0,8,9,11,2
11,0,3.78,51.68,21.92,15,1,0,0,0,10,9,8,2
8.8,0,34.56,38.68,17.92,13,2,0,0,0,9,9,11,3
9.5,0,38.04,31.42,36.3,14,0,0,0,0,12,7,12,3
14.7,0,26.12,41.62,40.92,16,3,0,0,0,9,15,8,2
10.1,0,31.68,37.6,43.94,14,4,1,0,0,10,12,13,2
11.5,0,33.3,47.24,41.12,16,1,0,0,0,12,10,10,1
10.3,0,25.86,40.56,46.6,13,2,0,0,0,11,9,13,1
8.2,0,39.86,38.68,50.88,7,0,0,0,0,12,12,12,5
14.1,0,37.02,46.6,30.44,10,0,0,0,0,13,10,11,4
14.9,0,35.08,39.48,37.64,10,2,0,0,0,8,13,11,1
13.1,0,52.68,30.38,43.7,11,2,0,0,0,13,8,11,1
11.9,0,18.84,52.82,40.74,8,1,0,0,0,11,10,8,2
11.2,0,37.88,43.8,33.6,8,3,0,0,0,9,9,12,4
11.6,4,23.6,33.44,41.14,12,2,0,0,1,11,11,11,1
9.4,0,42.42,37.88,70.44,9,3,0,0,0,10,9,10,3
9,0,44.4,37.4,56.46,13,2,0,0,0,10,11,13,3
11.4,4,44.56,36.1,30.26,13,0,0,0,1,10,11,11,2
6.3,3,38,23.32,28.3,13,1,0,0,1,14,8,11,1
13,0,54.36,47.44,42.02,9,4,1,0,0,13,13,10,1
12.2,3,39.08,53.64,33.6,9,3,0,0,1,9,10,10,3
16.6,0,39.92,42.86,39.36,8,3,0,0,0,10,10,11,3
6.2,0,20,34.7,43.6,11,0,0,0,0,10,10,13,2
7.8,3,32.12,44.62,24.8,10,2,0,0,1,9,8,10,1
14.8,3,31.74,32.1,43.66,10,1,0,0,1,10,13,9,2
15.4,0,30.9,42.84,35.6,12,3,1,0,0,13,8,11,1
11,4,38.46,25.86,27.26,7,1,0,0,1,12,12,11,6
7.5,0,61.02,37.6,47.08,9,0,1,0,0,11,12,12,3
8.4,4,38.6,30.72,52.08,8,2,0,0,1,11,11,9,3
11.3,0,14.5,40.8,23.58,7,1,0,0,0,9,12,12,2
18.1,4,21.04,68.26,33.14,7,2,0,0,1,7,8,10,2
5.1,0,36.1,26.94,34.14,10,2,0,0,0,9,11,10,2
10.2,3,42.94,62.86,56.04,15,0,0,0,1,9,11,11,1
10.7,0,17.36,21.62,40.86,14,1,0,0,0,10,9,9,2
8.8,0,26.3,34.96,36.84,8,5,1,0,0,10,13,9,1
8.2,0,27.08,47.42,23.66,18,0,0,0,0,11,13,10,2
20.4,0,34.86,50.82,35.28,6,6,0,0,0,9,10,10,2
13,0,40.78,38.36,26.5,13,3,0,0,0,7,10,13,2
17.4,0,47.1,28.46,63.34,13,0,0,0,0,11,15,14,3
12.9,0,31.4,51.38,37.1,13,2,0,0,0,12,10,13,1
19,0,22.38,44.6,48.64,10,3,0,1,0,6,13,9,4
5.4,0,47.26,30.56,32.06,12,3,0,1,0,10,13,10,4
7.8,0,32.72,56.68,52.42,9,0,0,0,0,9,10,11,5
10,3,42.72,35.18,41.44,9,1,0,0,1,13,9,10,2
7,3,28.68,34,25.58,10,3,0,0,1,8,10,7,2
11.1,0,15.66,39.64,49.7,13,1,0,0,0,12,10,10,2
11.7,0,19.42,45.6,48,11,1,0,0,0,10,14,12,2
6.8,0,18.82,29.52,42.7,11,0,0,0,0,10,8,9,1
2.7,0,45.26,54.86,48.54,9,2,1,0,0,10,11,12,2
9.1,0,26.76,31.76,37.92,11,1,0,0,0,7,10,10,1
18.1,3,38.06,49.8,43.14,11,1,0,0,1,10,13,9,2
11.8,4,58.98,33.14,37.84,10,3,0,0,1,11,12,7,3
11.2,0,37.08,38.28,28.8,10,2,0,0,0,12,12,8,6
9.3,0,35.9,38.38,33.1,12,0,0,0,0,13,14,13,2
10.2,0,31.6,41.58,38.08,11,0,0,0,0,10,10,12,5
9.3,0,34.6,38.08,58,11,0,0,0,0,14,11,7,1
10.7,4,26.84,42.38,33.52,9,1,0,0,1,11,15,14,3
10,4,25.04,46.18,38.4,13,3,0,0,1,13,11,11,5
11.5,0,39.18,45.4,62.64,14,2,0,0,0,12,11,12,1
6.3,2,42.84,36.24,34.8,11,0,0,0,1,7,9,7,1
5.7,0,44.22,47.34,50.46,10,0,0,0,0,11,7,14,1
11.9,3,26.4,34.66,40.7,12,1,0,0,1,10,13,11,3
7.3,0,31.52,39.66,72.98,10,1,0,0,0,10,9,11,2
9.8,3,22.06,36.48,36.76,11,2,0,0,1,8,11,9,4
13.9,0,32.3,38.58,33.66,12,0,0,1,0,13,14,10,7
3.1,3,34.36,48.14,49.1,11,1,0,0,1,12,13,8,4
12.9,4,42.2,31.02,46.96,12,1,0,0,1,10,9,10,3
11.5,0,27.86,38.46,30.2,10,7,1,0,0,9,10,8,2
10.8,0,58.32,44.22,45.84,14,2,1,0,0,10,10,11,5
13.9,0,27.8,26.58,54.4,13,0,0,0,0,11,10,12,1
10.2,0,46.96,39.84,32.64,10,4,0,0,0,13,10,9,1
14.9,0,37.52,40.28,52.84,9,1,0,0,0,9,9,8,1
11.3,0,31.96,42.02,35.02,14,2,0,0,0,15,10,9,4
